sale_id,transaction_id,listing_price,sale_price,sale_date
1832,1832,18017458.95,17388523.96,2023-04-06
1833,1833,8406.13,7465.56,2024-06-06
1834,1834,4343.13,3838.17,2023-03-04
1835,1835,9248.11,7114.44,2022-11-28
1836,1836,3009.84,2585.81,2023-10-12
1837,1837,14723079.84,13687993.63,2024-05-06
1838,1838,2230798.41,2017142.47,2023-08-25
1839,1839,3522.61,2985.84,2024-07-25
1840,1840,8418.15,6725.4,2022-09-16
1841,1841,13972509.13,11004790.12,2022-08-15
1842,1842,3308.98,3110.33,2022-09-28
1843,1843,3499.44,2876.26,2023-08-28
1844,1844,4049969.62,3567398.2,2023-09-15
1845,1845,5055.32,4306.34,2023-07-10
1846,1846,2177.35,1951.37,2024-02-16
1847,1847,4372.36,4334.76,2024-01-13
1848,1848,17216638.78,17130934.9,2023-11-30
1849,1849,4434.91,3899.33,2024-05-16
1850,1850,23649050.62,19716880.4,2023-03-09
1851,1851,7901.04,6439.87,2024-04-05
1852,1852,18454266.75,14541008.45,2024-06-09
1853,1853,11746.12,9644.03,2023-01-13
1854,1854,9433170.22,9060645.76,2023-05-20
1855,1855,10279.58,8336.35,2024-06-16
1856,1856,5682204.6,4800311.53,2023-10-07
1857,1857,1193326.28,1139680.08,2023-02-09
1858,1858,16568319.71,16432380.4,2023-04-17
1859,1859,9882.66,9548.48,2024-06-09
1860,1860,12378.32,9585.1,2023-06-03
1861,1861,10492.24,8524.61,2022-10-29
1862,1862,7888.5,6280.34,2024-01-01
1863,1863,9741.45,8450.1,2023-11-26
1864,1864,7695.76,5920.92,2022-08-11
1865,1865,14413042.32,13886933.74,2024-08-01
1866,1866,4856792.57,4360474.53,2023-04-09
1867,1867,10633338.95,8391090.5,2023-06-23
1868,1868,4009252.4,3928792.15,2024-07-15
1869,1869,1148.77,1127.15,2023-11-18
1870,1870,8438.49,6858.06,2024-01-15
1871,1871,10701.79,8871.77,2022-09-20
1872,1872,4969.95,4199.79,2023-06-12
1873,1873,11984913.12,10077612.5,2023-05-17
1874,1874,8268.83,6499.53,2023-12-21
1875,1875,5971543.31,5287441.82,2024-04-12
1876,1876,6425654.44,5761141.66,2023-11-10
1877,1877,4880423.38,4560734.3,2023-09-19
1878,1878,3550293.49,3235190.13,2024-07-29
1879,1879,11638.98,9621.25,2023-01-13
1880,1880,1611945.7,1439507.68,2023-10-17
1881,1881,18046720.92,15487144.93,2024-05-30
1882,1882,1387.74,1117.86,2024-03-25
1883,1883,6048251.53,5272789.84,2023-05-20
1884,1884,11744417.9,11070126.53,2023-07-01
1885,1885,1407.43,1310.6,2024-04-26
1886,1886,20238713.54,18854708.99,2023-02-03
1887,1887,3830.74,3186.75,2022-11-20
1888,1888,11670.78,9739.11,2022-10-14
1889,1889,3220824.96,2857714.66,2023-06-17
1890,1890,11107512.61,10147019.57,2024-03-27
1891,1891,1536098.46,1362248.4,2022-10-28
1892,1892,9729.68,8260.17,2023-06-26
1893,1893,12033.38,9379.96,2024-06-12
1894,1894,11579.89,9555.84,2023-12-22
1895,1895,6335575.01,5353342.78,2024-01-05
1896,1896,7090.02,6331.47,2024-05-09
1897,1897,14006584.8,10786194.2,2023-02-02
1898,1898,20008166.09,19426257.11,2023-11-26
1899,1899,11204729.19,10727411.17,2022-08-07
1900,1900,8609.38,7795.3,2023-09-27
1901,1901,4375.68,4357.22,2023-02-01
1902,1902,17208161.14,15810545.24,2023-04-30
1903,1903,9920.33,9298.96,2023-10-20
1904,1904,2877.87,2529.68,2024-07-06
1905,1905,13221402.58,10831393.3,2023-09-18
1906,1906,5296032.85,4907509.0,2022-12-15
1907,1907,1093346.54,1019066.13,2023-04-14
1908,1908,6381.18,5612.21,2022-08-07
1909,1909,8446.59,7306.94,2023-10-14
1910,1910,17172715.88,14761134.0,2023-11-25
1911,1911,6043654.55,5111093.37,2023-01-29
1912,1912,5057544.01,4306155.81,2024-06-28
1913,1913,2031.05,1900.63,2022-09-27
1914,1914,4621.51,3820.84,2022-11-08
1915,1915,6894.33,5790.18,2023-08-17
1916,1916,12992976.24,10765379.95,2023-08-26
1917,1917,8500.55,7527.56,2023-12-29
1918,1918,4694.38,4264.74,2023-05-19
1919,1919,8669.16,7833.68,2024-04-24
1920,1920,2639330.08,2481642.96,2024-01-25
1921,1921,1036.82,961.19,2023-07-24
1922,1922,9303.88,7524.7,2023-09-08
1923,1923,1601.8,1411.66,2023-07-25
1924,1924,5979044.05,4637351.77,2024-07-09
1925,1925,12882623.46,12670587.98,2023-04-24
1926,1926,4977.14,4092.38,2024-04-27
1927,1927,6399.47,5388.94,2024-03-25
1928,1928,6636.58,5779.32,2023-06-16
1929,1929,9938352.18,8589610.42,2023-05-18
1930,1930,2347.78,1813.41,2022-12-12
1931,1931,24181176.33,19591344.07,2023-08-24
1932,1932,19878127.53,19026058.06,2023-05-06
1933,1933,6629.63,5392.56,2024-08-02
1934,1934,6624.91,6552.2,2023-02-15
1935,1935,3992828.58,3856354.02,2023-10-27
1936,1936,12460413.0,9729520.74,2023-02-06
1937,1937,2942300.57,2387025.69,2024-03-12
1938,1938,9421326.89,8943912.82,2023-03-27
1939,1939,3716970.89,3130338.45,2024-08-03
1940,1940,3017459.22,2490531.53,2023-11-03
1941,1941,11697167.34,9823665.94,2024-08-02
1942,1942,12497963.0,12465017.86,2023-09-28
1943,1943,6437.13,5405.12,2024-05-16
1944,1944,5716.13,4628.19,2022-10-29
1945,1945,5465.17,4226.26,2022-12-02
1946,1946,7898.31,6369.96,2022-08-04
1947,1947,6388.77,5117.62,2024-03-10
1948,1948,4227.98,3876.76,2023-11-02
1949,1949,5739.38,4572.74,2024-01-18
1950,1950,12314127.74,11761236.5,2024-07-06
1951,1951,5659.64,4382.26,2023-08-06
1952,1952,8229.18,7091.25,2024-01-08
1953,1953,7204.61,6974.67,2024-04-24
1954,1954,8446.16,6542.59,2023-03-05
1955,1955,23427490.22,18877337.16,2022-12-08
1956,1956,4140.51,3436.84,2023-03-21
1957,1957,5844.28,5559.35,2023-10-11
1958,1958,3587.44,3163.28,2023-12-14
1959,1959,2004210.17,1687278.41,2024-04-09
1960,1960,16051314.36,13853211.9,2023-02-01
1961,1961,10894.24,8946.24,2023-05-19
1962,1962,9269.55,8014.59,2023-02-04
1963,1963,4417361.52,3946236.23,2023-11-27
1964,1964,2017941.21,1753486.63,2023-07-15
1965,1965,20276519.01,19309390.29,2023-04-08
1966,1966,2700.84,2243.27,2024-03-18
1967,1967,8843166.36,7323751.25,2024-07-29
1968,1968,19074941.26,16017511.29,2023-06-14
1969,1969,12011736.72,10185879.29,2023-11-19
1970,1970,3070.27,2377.69,2022-09-14
1971,1971,13902976.17,11019696.26,2022-12-25
1972,1972,10409.12,9429.01,2024-01-27
1973,1973,9930.28,9121.58,2023-07-19
1974,1974,1189.9,1038.3,2022-10-28
1975,1975,2054142.33,1589365.86,2024-07-19
1976,1976,19127910.85,15760531.46,2023-10-01
1977,1977,8087.92,7435.67,2022-11-10
1978,1978,18052286.46,16642150.13,2023-03-12
1979,1979,20069037.21,18349616.06,2023-11-03
1980,1980,8067.04,6848.74,2023-12-19
1981,1981,9964574.35,7914566.19,2022-08-06
1982,1982,3279.18,2939.52,2023-03-12
1983,1983,10575.14,9701.88,2022-10-20
1984,1984,18598009.41,15230253.3,2023-01-06
1985,1985,3072.7,3039.34,2022-12-10
1986,1986,2413.35,2168.33,2023-06-08
1987,1987,20462682.4,16796966.5,2023-02-08
1988,1988,3266.28,3160.67,2023-08-06
1989,1989,7025081.76,6513718.59,2024-02-29
1990,1990,3644.23,3184.75,2022-09-27
1991,1991,3122877.33,2528625.26,2022-10-23
1992,1992,9889.42,9449.87,2023-07-02
1993,1993,9634.0,7535.04,2024-07-10
1994,1994,3395.45,2682.41,2022-12-02
1995,1995,848.9,814.2,2023-03-26
1996,1996,9251289.63,9048545.31,2022-12-27
1997,1997,3059.05,2699.58,2022-10-02
1998,1998,6323.8,5993.4,2024-07-03
1999,1999,7760084.87,7738892.1,2023-01-13
2000,2000,9216.47,7558.29,2022-08-20
2001,2001,6784.69,6429.14,2024-02-26
2002,2002,18993993.5,16257949.23,2023-12-30
2003,2003,8281.01,7206.36,2024-04-27
2004,2004,7404.14,7075.43,2023-05-08
2005,2005,10639.75,9332.28,2024-02-14
2006,2006,5189.1,4513.92,2022-08-12
2007,2007,7452284.9,5871215.76,2023-06-03
2008,2008,8834904.45,6897650.08,2023-02-04
2009,2009,5233770.25,4718918.29,2023-05-02
2010,2010,21471560.77,17228089.67,2023-01-15
2011,2011,9027448.06,7142770.22,2023-02-04
2012,2012,12797616.19,11785556.1,2022-10-04
2013,2013,20905794.55,16187249.35,2023-03-08
2014,2014,20203014.52,17886668.04,2023-09-22
2015,2015,4624.33,4263.99,2023-03-27
2016,2016,19327568.48,16615561.73,2023-07-05
2017,2017,15228510.53,13478227.82,2022-12-03
2018,2018,20188845.71,18190247.7,2024-05-26
2019,2019,20627823.34,17955675.12,2022-08-13
2020,2020,4267.03,3508.06,2024-05-04
2021,2021,5591.44,4542.62,2023-11-13
2022,2022,5039.17,4090.41,2024-04-18
2023,2023,9448.47,8260.21,2024-07-06
2024,2024,10045.72,7971.61,2022-08-08
2025,2025,18867917.68,16152192.37,2022-09-01
2026,2026,14661348.49,13304845.21,2022-11-09
2027,2027,4036.8,4013.57,2024-03-08
2028,2028,1833092.3,1602865.12,2024-06-13
2029,2029,20751230.51,16700175.14,2023-09-30
2030,2030,3806.29,2984.72,2023-08-23
2031,2031,15727953.97,14675786.02,2024-01-27
2032,2032,12190541.97,9967658.72,2023-11-18
2033,2033,17054402.32,15836063.53,2023-01-01
2034,2034,3486.65,3387.61,2023-01-02
2035,2035,11304.91,9033.09,2024-02-21
2036,2036,12268555.99,11920144.57,2024-04-05
2037,2037,20470455.74,18280676.31,2022-10-30
2038,2038,10984426.44,8828606.61,2024-01-15
2039,2039,23206301.79,18793366.53,2023-04-02
2040,2040,4618.41,4118.15,2023-02-05
2041,2041,5960164.71,4597178.53,2024-03-07
2042,2042,6318.13,5659.51,2022-11-25
2043,2043,9937.43,9559.77,2023-01-19
2044,2044,7547.58,5854.69,2023-07-28
2045,2045,1280.37,1008.48,2024-05-19
2046,2046,8989.61,8031.44,2024-02-28
2047,2047,1254108.6,1044141.46,2023-05-08
2048,2048,3575.36,2849.46,2022-09-02
2049,2049,15076520.15,15015751.83,2023-02-12
2050,2050,12415740.31,11024003.66,2024-05-14
2051,2051,21761087.39,17385334.79,2023-01-20
2052,2052,9723986.02,8819174.73,2024-01-14
2053,2053,20510636.32,17787317.67,2023-03-03
2054,2054,1090.89,1089.8,2023-10-05
2055,2055,10577.53,9312.13,2022-09-01
2056,2056,3096.29,2386.9,2024-07-08
2057,2057,1732.07,1487.24,2023-08-19
2058,2058,2783.32,2194.38,2022-12-18
2059,2059,9435.18,9159.0,2024-05-23
2060,2060,20160635.48,18453181.45,2024-01-02
2061,2061,7602889.88,6515290.79,2023-02-07
2062,2062,23504812.85,19295951.8,2022-12-25
2063,2063,8227.03,6516.16,2024-02-20
2064,2064,10675.5,8365.0,2022-12-05
2065,2065,3241.0,2746.04,2022-11-24
2066,2066,15163980.43,11900506.07,2023-03-06
2067,2067,7557.17,6366.53,2022-12-10
2068,2068,14835753.1,12549718.55,2022-09-05
2069,2069,2834.09,2662.65,2022-12-24
2070,2070,4575.15,4282.93,2022-08-17
2071,2071,5297419.26,5262267.37,2022-10-06
2072,2072,12336.46,9884.66,2024-07-31
2073,2073,5775428.05,4619699.29,2024-05-29
2074,2074,10106.89,8578.09,2023-10-01
2075,2075,2426134.01,2178890.95,2023-05-28
2076,2076,17522844.99,15469753.0,2024-01-06
2077,2077,9149.53,8385.95,2024-07-09
2078,2078,8499827.47,7007877.83,2024-06-13
2079,2079,9696.08,8572.88,2022-12-21
2080,2080,15719520.88,13021401.95,2023-04-17
2081,2081,2193.79,1871.39,2022-09-27
2082,2082,4167.8,3774.68,2023-04-27
2083,2083,13831475.94,11980571.51,2022-10-28
2084,2084,3860790.99,3208951.52,2024-03-29
2085,2085,12479755.03,9984437.74,2022-10-25
2086,2086,7328967.92,6074830.36,2024-03-19
2087,2087,14533135.26,11949411.94,2024-03-27
2088,2088,10039.89,8433.45,2024-01-05
2089,2089,4679.1,4622.85,2022-12-05
2090,2090,7643.22,7127.4,2024-04-19
2091,2091,3595.87,3016.88,2024-01-19
2092,2092,3480.18,3268.21,2024-05-19
2093,2093,24653813.21,19384271.05,2023-09-02
2094,2094,10651.51,8742.36,2022-10-04
2095,2095,19511198.11,16062807.63,2022-08-17
2096,2096,21050117.01,19069155.07,2022-11-02
2097,2097,10864.3,9888.16,2023-10-22
2098,2098,4618.5,3576.88,2024-07-20
2099,2099,4051.45,3947.19,2024-02-01
2100,2100,3355.36,3040.63,2023-01-14
2101,2101,6590209.82,5279692.25,2024-04-04
2102,2102,17925938.0,15339319.85,2024-06-04
2103,2103,14922376.75,12348899.71,2023-04-16
2104,2104,3476176.3,2695746.59,2023-01-31
2105,2105,9324197.78,8399597.8,2023-03-31
2106,2106,23006355.91,18977928.54,2023-10-01
2107,2107,2733076.46,2180517.79,2022-09-24
2108,2108,11077.81,9576.16,2022-08-15
2109,2109,4673963.08,4595371.8,2024-01-20
2110,2110,10938.2,8471.26,2024-01-10
2111,2111,11694.67,9592.43,2022-12-05
2112,2112,5059.81,3976.94,2024-05-24
2113,2113,9764.92,8146.97,2024-05-06
2114,2114,3742.21,3424.74,2023-08-23
2115,2115,17461574.1,15329535.85,2023-04-02
2116,2116,20872524.79,19085259.66,2024-02-19
2117,2117,7191621.7,6231900.74,2022-12-13
2118,2118,17146372.27,15578204.84,2022-11-04
2119,2119,3645763.25,3535840.31,2022-08-08
2120,2120,12202529.17,9668082.96,2023-04-01
2121,2121,6035.83,5734.81,2024-06-01
2122,2122,9105535.17,7987608.2,2022-09-07
2123,2123,2618.39,2130.92,2024-01-23
2124,2124,7568646.21,6881594.15,2023-08-04
2125,2125,7544.65,5812.65,2024-06-02
2126,2126,6379462.53,5220017.21,2024-04-20
2127,2127,6672.75,6012.25,2024-01-13
2128,2128,16139543.83,15428516.75,2023-01-30
2129,2129,3245.51,3151.93,2022-09-21
2130,2130,6540123.59,5289509.06,2022-11-24
2131,2131,7599.89,6707.84,2024-07-20
2132,2132,2014.87,1997.51,2023-09-03
2133,2133,5802.21,4793.45,2024-03-02
2134,2134,2944.45,2513.33,2023-02-22
2135,2135,1922149.4,1688702.34,2024-05-23
2136,2136,8236.95,7174.61,2024-05-19
2137,2137,10843.28,8580.95,2023-03-26
2138,2138,22815469.24,18436979.27,2023-09-22
2139,2139,6006.59,4946.31,2023-02-23
2140,2140,7849074.99,7079227.7,2024-04-10
2141,2141,7954.05,6938.6,2023-04-26
2142,2142,22961551.06,19818049.35,2022-11-05
2143,2143,6648.88,5733.11,2024-06-07
2144,2144,1160.72,933.42,2023-06-17
2145,2145,3334540.2,3157504.37,2023-08-19
2146,2146,7484.81,6203.5,2023-03-26
2147,2147,11730.58,9316.45,2022-11-02
2148,2148,2269625.72,1786423.94,2024-04-20
2149,2149,3341643.28,2920588.29,2023-10-11
2150,2150,12074834.3,10194467.23,2024-03-31
2151,2151,10196888.66,8252962.56,2023-11-28
2152,2152,4979.2,4869.19,2024-04-07
2153,2153,13472829.96,12793457.95,2023-08-28
2154,2154,16429323.01,14747714.8,2023-09-14
2155,2155,8014.77,7200.7,2023-10-12
2156,2156,2831673.11,2255283.32,2022-12-19
2157,2157,8729365.57,8452757.56,2022-10-18
2158,2158,13314944.39,11021060.98,2022-10-29
2159,2159,1711707.23,1560092.15,2023-06-28
2160,2160,8043.11,7610.96,2022-08-16
2161,2161,10203.29,9908.52,2023-06-07
2162,2162,10061169.3,8737662.19,2024-06-24
2163,2163,6152.49,5539.64,2023-05-01
2164,2164,5428467.1,4942906.03,2023-07-23
2165,2165,14200772.39,13486212.39,2023-05-26
2166,2166,23453134.77,18882163.13,2023-06-17
2167,2167,7656.66,6652.92,2023-10-30
2168,2168,8804.25,7569.32,2023-06-07
2169,2169,19532358.02,16414059.79,2024-02-21
2170,2170,8441.04,7922.4,2022-08-11
2171,2171,4763.14,4333.33,2022-11-13
2172,2172,11402.25,9588.81,2024-03-02
2173,2173,7911.46,6234.04,2023-10-18
2174,2174,6006.25,5258.24,2022-12-15
2175,2175,11027825.9,8597781.97,2023-09-28
2176,2176,7442.89,6720.92,2023-06-01
2177,2177,10685.7,8932.92,2022-09-22
2178,2178,15578075.96,12942963.67,2023-08-07
2179,2179,7397645.59,6144423.75,2024-01-30
2180,2180,7607924.26,7254876.16,2023-07-05
2181,2181,4779.95,4193.85,2024-03-19
2182,2182,7617.17,6130.57,2022-10-11
2183,2183,10192.24,8697.88,2024-02-26
2184,2184,6499701.4,6149833.2,2023-11-12
2185,2185,13329573.38,11843807.44,2022-10-29
2186,2186,8660.71,6814.62,2023-09-25
2187,2187,13592020.64,12953951.59,2024-01-06
2188,2188,5539.17,5293.73,2024-07-22
2189,2189,7539.93,6279.78,2023-07-27
2190,2190,6777.31,6660.83,2022-11-11
2191,2191,7427148.74,6067377.24,2023-04-09
2192,2192,1845095.59,1583645.94,2022-09-03
2193,2193,11986432.98,10924417.53,2024-05-17
2194,2194,8288615.94,7769327.8,2022-12-21
2195,2195,7536.11,7316.5,2023-07-19
2196,2196,19639759.46,18951797.28,2023-03-21
2197,2197,7360082.59,7154780.0,2024-01-19
2198,2198,13352876.12,10877701.68,2023-10-29
2199,2199,5406.4,4253.01,2024-04-07
2200,2200,8467.92,8182.39,2024-07-18
2201,2201,5443.68,4331.95,2022-08-13
2202,2202,17779255.93,14222269.4,2023-12-03
2203,2203,4347130.2,3611875.73,2023-10-23
2204,2204,7865.86,6764.05,2023-05-01
2205,2205,9290.17,7970.36,2024-07-16
2206,2206,11013266.44,10824238.61,2023-01-12
2207,2207,11079.26,9448.79,2024-06-05
2208,2208,5075.77,4623.07,2024-01-09
2209,2209,11509.77,9000.12,2023-03-06
2210,2210,14902679.33,13448971.77,2023-10-10
2211,2211,4146.86,3192.09,2023-05-21
2212,2212,15013243.19,14378951.51,2023-08-28
2213,2213,8596630.54,7176672.06,2023-11-10
2214,2214,5528.39,4663.05,2024-01-17
2215,2215,17308895.1,14330020.64,2022-12-20
2216,2216,2850.99,2743.1,2023-10-24
2217,2217,16281543.99,14276534.15,2023-01-30
2218,2218,19530513.16,17881327.06,2023-01-21
2219,2219,18373511.68,17192876.18,2024-04-30
2220,2220,20828552.49,19299688.72,2022-10-22
2221,2221,6575.42,5687.02,2024-03-06
2222,2222,6319227.01,5168308.59,2023-02-21
2223,2223,4365.8,4334.57,2023-03-28
2224,2224,7660.47,6230.21,2024-01-16
2225,2225,7563.6,7014.77,2023-11-09
2226,2226,2884.77,2247.32,2023-09-17
2227,2227,13685880.63,12640387.08,2022-12-15
2228,2228,1141.2,1042.07,2024-02-14
2229,2229,10341335.07,9214201.46,2024-05-15
2230,2230,11139.91,9046.83,2024-06-25
2231,2231,7572.65,7360.32,2023-04-05
2232,2232,7951212.22,6196109.9,2023-08-04
2233,2233,16973481.97,13578340.79,2023-05-07
2234,2234,7297.97,5698.66,2023-02-02
2235,2235,11974.65,9855.86,2024-03-23
2236,2236,18620001.53,14737731.04,2024-06-08
2237,2237,10581745.06,8438586.25,2024-05-01
2238,2238,8270.66,8076.83,2023-08-21
2239,2239,9537.34,8160.93,2022-12-24
2240,2240,7787.91,6458.85,2024-06-29
2241,2241,3865681.89,3078956.56,2022-08-07
2242,2242,9332378.57,8243781.04,2024-07-22
2243,2243,8584446.04,7904148.47,2023-04-16
2244,2244,8670190.66,6872401.95,2022-09-28
2245,2245,4274.56,4118.99,2022-10-24
2246,2246,11428094.76,9165559.51,2023-04-21
2247,2247,19872868.48,16749237.04,2024-02-25
2248,2248,19069539.97,16587003.52,2023-05-25
2249,2249,3849.13,3346.15,2023-12-30
2250,2250,21379969.05,19300450.15,2022-10-21
2251,2251,19983014.04,19310274.07,2023-10-25
2252,2252,10232270.74,7920636.58,2023-03-08
2253,2253,1727.01,1473.98,2023-11-27
2254,2254,2314737.31,1988395.03,2023-01-28
2255,2255,12096.46,9357.01,2024-01-12
2256,2256,16892873.66,13604226.09,2023-11-23
2257,2257,3031.23,2830.59,2024-02-04
2258,2258,5486.79,4328.07,2023-11-07
2259,2259,2955.79,2430.65,2023-10-04
2260,2260,7475.2,7124.33,2023-05-05
2261,2261,15741185.53,14516144.84,2023-07-12
2262,2262,22632913.94,18009308.35,2024-04-16
2263,2263,2947799.85,2790249.01,2023-05-10
2264,2264,13367807.2,12123215.37,2024-04-24
2265,2265,14846192.08,12538067.87,2023-03-17
2266,2266,4277.74,3600.35,2023-03-29
2267,2267,12379874.58,11638309.09,2023-12-28
2268,2268,12551125.92,12547978.29,2022-09-11
2269,2269,12777376.33,10393727.29,2023-01-04
2270,2270,3126.8,2763.29,2024-01-28
2271,2271,1505870.7,1321925.55,2023-12-25
2272,2272,14602872.47,12973812.18,2023-04-05
2273,2273,15593170.01,13982339.99,2022-09-15
2274,2274,1602.61,1320.42,2023-02-17
2275,2275,6716880.35,5847406.25,2023-03-15
2276,2276,10446618.52,9255010.94,2023-06-07
2277,2277,11024.89,8816.99,2023-09-21
2278,2278,5777.66,4903.88,2023-10-10
2279,2279,2039710.97,1672366.16,2023-04-28
2280,2280,6854.58,6467.86,2024-07-21
2281,2281,10277.77,8431.11,2024-02-27
2282,2282,9055711.4,8952061.67,2022-12-06
2283,2283,22193831.1,19156221.86,2023-06-01
2284,2284,4594.16,3664.45,2023-08-06
2285,2285,8665652.53,7045251.26,2023-12-23
2286,2286,12086401.42,10616406.97,2023-07-03
2287,2287,7023973.27,6966670.16,2022-11-26
2288,2288,11934485.84,9662426.16,2023-08-11
2289,2289,3129.53,3082.38,2023-01-20
2290,2290,21200753.58,17151041.96,2024-01-12
2291,2291,2774.42,2198.71,2023-08-02
2292,2292,10651.65,8958.33,2023-03-03
2293,2293,7415.51,7193.84,2023-09-26
2294,2294,12995500.32,11093785.07,2024-06-02
2295,2295,8925710.83,7579078.64,2023-08-05
2296,2296,11353409.23,8810274.21,2023-12-12
2297,2297,11171.12,9868.45,2022-11-11
2298,2298,1543.47,1395.83,2023-02-20
2299,2299,5918.94,5058.7,2024-02-05
2300,2300,11309.7,9744.83,2023-06-25
2301,2301,8113.13,6901.45,2022-10-18
2302,2302,16771859.9,14408340.79,2024-05-22
2303,2303,11344417.55,9779304.03,2023-06-04
2304,2304,4849969.32,3846905.28,2023-11-20
2305,2305,10904.65,8592.46,2023-02-26
2306,2306,3721.24,3581.75,2024-03-31
2307,2307,17250604.57,14902274.88,2024-03-18
2308,2308,5226.02,5027.35,2023-09-11
2309,2309,1690.09,1398.06,2023-05-06
2310,2310,3185.62,2833.38,2023-02-02
2311,2311,6480793.97,6336462.55,2023-08-08
2312,2312,18891574.77,16367369.8,2024-01-30
2313,2313,20695803.95,16464251.51,2022-12-07
2314,2314,9640.09,8036.49,2023-01-01
2315,2315,9178.4,7408.33,2022-10-05
2316,2316,24201669.79,19773006.1,2023-07-29
2317,2317,18603369.28,16233057.13,2024-07-30
2318,2318,3529263.11,3146328.06,2023-02-14
2319,2319,7670.09,7164.55,2023-11-03
2320,2320,20166573.8,17828815.94,2023-01-07
2321,2321,8809.71,7004.5,2024-01-13
2322,2322,5389.84,4743.07,2023-12-02
2323,2323,22815023.15,19313318.12,2023-06-08
2324,2324,7837.05,6903.13,2023-12-23
2325,2325,13589470.61,11226474.72,2023-09-27
2326,2326,1442.5,1242.18,2024-06-02
2327,2327,1393124.98,1132508.19,2023-02-11
2328,2328,9056.44,8702.69,2023-05-21
2329,2329,3119.17,2563.84,2022-08-14
2330,2330,2559.37,2106.11,2022-10-24
2331,2331,4773440.89,3731653.1,2023-07-30
2332,2332,7538115.96,7308249.93,2023-01-14
2333,2333,11447670.37,9846037.21,2024-02-16
2334,2334,3024.73,2712.05,2023-06-11
2335,2335,6916.12,5723.91,2022-11-15
2336,2336,4957.17,4512.46,2024-03-18
2337,2337,17508234.11,17253724.37,2022-09-29
2338,2338,7042947.79,6309727.04,2022-12-03
2339,2339,5620.11,4360.22,2024-03-08
2340,2340,8890.51,8869.1,2023-02-02
2341,2341,6844.04,5771.67,2023-12-25
2342,2342,7391387.4,7175815.64,2022-08-31
2343,2343,22373645.63,19620067.33,2022-09-19
2344,2344,9141.46,7790.58,2022-09-26
2345,2345,7107.94,6022.92,2023-09-06
2346,2346,15398413.76,12940572.23,2024-04-07
2347,2347,8321.18,7247.56,2024-02-27
2348,2348,4915824.02,3940272.86,2024-05-14
2349,2349,1165.42,1077.74,2024-04-05
2350,2350,10596.96,8681.74,2023-02-23
2351,2351,9894970.64,8414493.08,2022-10-30
2352,2352,16990990.88,16427087.73,2024-01-10
2353,2353,9391.7,7845.7,2023-05-05
2354,2354,3102.3,2656.95,2023-03-27
2355,2355,9034.14,7560.24,2024-01-11
2356,2356,9445736.82,9310473.68,2023-03-12
2357,2357,8450.39,7479.07,2023-09-05
2358,2358,7916.53,6539.84,2023-02-14
2359,2359,3471.53,2842.19,2023-10-07
2360,2360,2701038.21,2571268.39,2023-02-27
2361,2361,10819.87,9557.22,2024-07-15
2362,2362,11915.86,9590.35,2022-10-18
2363,2363,9580.23,7867.55,2024-01-24
2364,2364,10677078.04,10139516.66,2023-08-04
