transaction_id,employee_id,transaction_type,transaction_date,amount,house_id,client_id
1680,7,Lease,2022-08-05,6404.84,516,288
1681,16,Sale,2023-12-21,15960325.72,930,70
1682,6,Lease,2024-01-08,2512.32,740,476
1683,24,Lease,2023-02-03,5950.3,201,2451
1684,13,Lease,2024-01-16,4343.97,133,24
1685,24,Lease,2023-02-04,1827.8,900,1572
1686,30,Lease,2024-02-29,8327.1,490,805
1687,40,Sale,2023-02-03,10878453.84,465,2935
1688,38,Lease,2023-09-21,9755.36,805,207
1689,17,Lease,2023-01-07,6231.0,97,2189
1690,27,Sale,2023-10-30,19520758.48,971,1506
1691,5,Lease,2024-06-24,2033.91,955,2961
1692,48,Sale,2024-02-08,5069809.08,540,2775
1693,17,Sale,2023-04-23,8050177.43,678,262
1694,38,Lease,2024-05-31,4932.79,866,1145
1695,9,Sale,2023-04-10,17871309.49,735,64
1696,3,Sale,2023-09-25,4800730.92,35,2053
1697,49,Sale,2022-12-10,8244489.45,371,1883
1698,39,Lease,2024-05-05,5481.29,965,2479
1699,44,Sale,2023-09-11,4771373.18,529,1908
1700,27,Sale,2024-07-20,13393343.37,949,1990
1701,26,Sale,2022-10-02,7780474.13,228,2730
1702,8,Lease,2022-11-20,4043.61,158,2421
1703,35,Sale,2024-07-19,17961547.42,928,2723
1704,30,Sale,2023-02-07,18415913.37,6,1727
1705,15,Lease,2023-02-18,4605.97,756,1958
1706,10,Lease,2023-05-11,3430.26,187,479
1707,31,Sale,2022-10-13,14184510.87,644,2085
1708,48,Sale,2022-08-14,11053662.66,283,1060
1709,13,Lease,2022-09-29,7922.92,382,830
1710,24,Lease,2023-08-15,5715.79,751,1667
1711,11,Sale,2024-07-14,9787511.66,198,736
1712,29,Sale,2023-09-10,3193550.64,426,1955
1713,45,Sale,2023-09-07,9334010.99,940,759
1714,3,Lease,2022-09-20,7765.44,76,2155
1715,42,Lease,2024-03-06,8949.52,265,2502
1716,46,Sale,2023-02-05,16722389.63,286,1142
1717,19,Lease,2024-02-08,1399.97,566,581
1718,47,Sale,2023-05-18,11507242.35,232,1702
1719,10,Sale,2023-12-29,6464130.02,104,2877
1720,13,Sale,2022-11-23,5924233.39,50,337
1721,33,Sale,2024-07-23,2492979.06,315,797
1722,49,Sale,2024-06-24,19258160.64,296,1900
1723,17,Lease,2023-07-17,1452.4,124,1686
1724,36,Lease,2023-10-12,9130.95,824,2930
1725,27,Sale,2024-07-06,8230483.81,163,2032
1726,21,Sale,2023-05-14,12550453.29,91,1196
1727,19,Lease,2024-07-13,7712.47,721,307
1728,25,Sale,2023-06-11,14982140.69,217,944
1729,43,Lease,2024-05-27,1102.21,567,2875
1730,33,Lease,2024-05-20,7954.53,350,2629
1731,27,Sale,2024-05-25,15062945.88,390,311
1732,1,Sale,2024-05-16,12164039.06,32,1946
1733,40,Sale,2023-01-17,19505459.13,871,2364
1734,20,Lease,2024-06-09,7509.58,139,531
1735,20,Sale,2023-09-25,5626060.3,746,35
1736,48,Lease,2023-02-01,3421.81,806,2569
1737,39,Sale,2024-07-22,15845288.13,806,74
1738,26,Lease,2024-01-08,4780.44,404,74
1739,39,Sale,2023-09-08,6777989.42,242,2685
1740,29,Sale,2022-08-15,13345239.92,757,1032
1741,50,Sale,2023-07-07,18372838.35,791,2869
1742,47,Sale,2023-03-13,12277588.03,885,2806
1743,24,Sale,2023-07-03,6923119.29,769,1200
1744,39,Sale,2024-02-20,7916958.33,191,1728
1745,44,Sale,2024-06-12,11109388.45,298,1270
1746,39,Sale,2024-05-28,5252590.36,793,33
1747,28,Lease,2022-09-12,8413.72,272,1578
1748,33,Lease,2024-01-11,7627.63,736,2743
1749,3,Sale,2023-01-07,14130520.67,936,1987
1750,20,Lease,2024-01-25,2207.68,154,2850
1751,35,Lease,2023-03-03,9268.03,341,301
1752,43,Sale,2024-04-14,16986145.63,728,1929
1753,22,Sale,2023-06-26,18935081.11,971,1044
1754,44,Lease,2022-09-14,7470.51,918,247
1755,40,Lease,2023-07-16,4460.02,228,266
1756,15,Sale,2022-12-25,12574702.81,123,299
1757,20,Lease,2024-07-13,8672.3,715,2672
1758,43,Lease,2023-06-30,1984.87,313,599
1759,34,Sale,2023-01-09,16921736.65,295,1855
1760,46,Sale,2023-05-31,3241667.02,648,2240
1761,21,Lease,2023-10-28,4545.05,349,854
1762,37,Sale,2023-12-10,5190859.83,189,2034
1763,14,Sale,2023-12-08,13850586.13,845,447
1764,38,Lease,2023-09-01,6464.42,506,367
1765,26,Lease,2024-06-27,5948.28,615,2016
1766,3,Sale,2024-03-22,11558235.32,862,1883
1767,33,Lease,2023-01-02,1732.22,447,1914
1768,48,Lease,2023-11-12,5143.39,550,1358
1769,49,Sale,2024-06-13,5389638.57,87,1477
1770,42,Lease,2023-10-09,4492.76,148,1144
1771,23,Sale,2023-06-02,17882865.01,170,1464
1772,39,Sale,2023-03-26,12223314.15,60,24
1773,22,Sale,2024-01-07,10183199.97,859,119
1774,28,Lease,2023-04-27,7714.73,229,726
1775,26,Sale,2023-12-30,4310534.32,16,2311
1776,46,Sale,2024-07-08,4793397.96,973,2347
1777,13,Sale,2023-08-19,1673509.44,773,386
1778,23,Sale,2023-02-28,16859554.69,501,96
1779,12,Sale,2023-11-25,6705744.91,954,1684
1780,4,Sale,2022-10-24,13143640.75,114,1739
1781,48,Sale,2023-01-11,8927902.43,934,126
1782,44,Lease,2024-02-22,4372.18,581,77
1783,44,Lease,2024-03-15,9113.75,205,533
1784,28,Lease,2023-03-04,5412.53,43,503
1785,21,Sale,2023-05-19,19344969.28,48,2547
1786,4,Sale,2023-03-09,5755082.44,202,761
1787,14,Sale,2023-06-14,18372659.8,38,777
1788,48,Sale,2022-10-21,5384724.03,259,186
1789,12,Lease,2023-08-23,2877.3,880,181
1790,23,Sale,2024-01-21,11307770.98,606,1092
1791,47,Sale,2023-10-30,6810002.54,740,1768
1792,36,Lease,2023-07-30,5022.24,235,2020
1793,34,Sale,2024-07-16,11149417.12,334,1932
1794,36,Lease,2024-07-28,1558.58,672,399
1795,27,Sale,2022-12-06,2714327.89,455,218
1796,43,Sale,2022-09-30,19518058.0,506,105
1797,3,Sale,2022-10-15,8577783.93,140,668
1798,34,Sale,2023-09-04,3728398.51,754,2173
1799,50,Sale,2023-04-23,16703343.19,444,2541
1800,40,Sale,2022-12-03,12724553.27,603,1551
1801,17,Lease,2023-05-29,2633.58,999,1827
1802,9,Sale,2023-07-28,1016860.75,398,734
1803,3,Lease,2023-06-05,6172.55,315,777
1804,39,Lease,2023-04-29,5313.41,612,2342
1805,42,Lease,2024-07-14,8817.16,926,2321
1806,8,Sale,2024-01-04,17407436.14,686,1125
1807,44,Sale,2023-01-27,9048740.61,150,1984
1808,4,Lease,2023-12-30,1519.27,263,2475
1809,42,Lease,2022-12-26,4490.36,753,2490
1810,24,Lease,2023-08-04,8849.58,827,2425
1811,14,Sale,2023-04-08,19822880.93,620,2957
1812,30,Lease,2024-03-07,7097.27,638,1675
1813,50,Sale,2024-06-07,15723200.68,88,140
1814,37,Lease,2023-08-13,7569.74,814,2884
1815,29,Sale,2022-12-16,13040912.03,653,2823
1816,43,Lease,2024-03-20,3789.93,833,120
1817,28,Sale,2024-03-05,17350142.51,746,2686
1818,2,Lease,2022-11-08,2862.03,37,1066
1819,13,Sale,2024-01-03,16110972.31,252,2107
1820,21,Sale,2023-06-22,19857171.96,925,2791
1821,12,Sale,2023-05-03,9930349.18,300,1787
1822,9,Lease,2024-03-28,7892.79,123,2304
1823,36,Sale,2023-09-16,13472378.48,248,737
1824,18,Lease,2023-06-24,4976.42,201,128
1825,40,Sale,2022-09-02,16917360.3,916,2029
1826,12,Lease,2022-11-11,8992.78,982,2332
1827,18,Sale,2023-04-01,2850523.42,143,225
1828,40,Sale,2023-01-27,12520948.35,870,2860
1829,9,Sale,2023-03-27,16143126.03,643,366
1830,30,Sale,2022-10-05,18803453.48,318,85
1831,25,Lease,2023-08-25,2179.99,337,2156
1832,36,Sale,2023-04-06,17388523.96,448,2549
1833,40,Lease,2024-06-06,7465.56,422,852
1834,35,Lease,2023-03-04,3838.17,411,1445
1835,33,Lease,2022-11-28,7114.44,458,152
1836,21,Lease,2023-10-12,2585.81,813,586
1837,12,Sale,2024-05-06,13687993.63,203,1478
1838,26,Sale,2023-08-25,2017142.47,154,348
1839,18,Lease,2024-07-25,2985.84,248,2898
1840,22,Lease,2022-09-16,6725.4,902,2684
1841,28,Sale,2022-08-15,11004790.12,534,1124
1842,9,Lease,2022-09-28,3110.33,570,1295
1843,48,Lease,2023-08-28,2876.26,839,2796
1844,16,Sale,2023-09-15,3567398.2,99,575
1845,15,Lease,2023-07-10,4306.34,154,670
1846,40,Lease,2024-02-16,1951.37,687,2989
1847,7,Lease,2024-01-13,4334.76,55,2950
1848,13,Sale,2023-11-30,17130934.9,284,2542
1849,5,Lease,2024-05-16,3899.33,612,2356
1850,42,Sale,2023-03-09,19716880.4,672,82
1851,17,Lease,2024-04-05,6439.87,262,2296
1852,8,Sale,2024-06-09,14541008.45,296,1832
1853,16,Lease,2023-01-13,9644.03,115,2735
1854,18,Sale,2023-05-20,9060645.76,323,2929
1855,3,Lease,2024-06-16,8336.35,972,2304
1856,3,Sale,2023-10-07,4800311.53,67,2675
1857,44,Sale,2023-02-09,1139680.08,187,1971
1858,26,Sale,2023-04-17,16432380.4,657,404
1859,35,Lease,2024-06-09,9548.48,525,1365
1860,41,Lease,2023-06-03,9585.1,623,1306
1861,42,Lease,2022-10-29,8524.61,624,509
1862,38,Lease,2024-01-01,6280.34,174,166
1863,46,Lease,2023-11-26,8450.1,926,206
1864,10,Lease,2022-08-11,5920.92,603,1730
1865,25,Sale,2024-08-01,13886933.74,44,2256
1866,19,Sale,2023-04-09,4360474.53,350,41
1867,9,Sale,2023-06-23,8391090.5,859,1912
1868,2,Sale,2024-07-15,3928792.15,930,1903
1869,3,Lease,2023-11-18,1127.15,403,2316
1870,35,Lease,2024-01-15,6858.06,875,2544
1871,47,Lease,2022-09-20,8871.77,816,122
1872,46,Lease,2023-06-12,4199.79,722,1715
1873,5,Sale,2023-05-17,10077612.5,90,832
1874,24,Lease,2023-12-21,6499.53,261,2656
1875,46,Sale,2024-04-12,5287441.82,814,2791
1876,15,Sale,2023-11-10,5761141.66,983,2208
1877,6,Sale,2023-09-19,4560734.3,399,2686
1878,40,Sale,2024-07-29,3235190.13,637,86
1879,28,Lease,2023-01-13,9621.25,196,2163
1880,33,Sale,2023-10-17,1439507.68,681,1256
1881,46,Sale,2024-05-30,15487144.93,675,1610
1882,19,Lease,2024-03-25,1117.86,156,1623
1883,46,Sale,2023-05-20,5272789.84,820,180
1884,7,Sale,2023-07-01,11070126.53,317,1369
1885,34,Lease,2024-04-26,1310.6,69,761
1886,36,Sale,2023-02-03,18854708.99,424,349
1887,44,Lease,2022-11-20,3186.75,678,948
1888,16,Lease,2022-10-14,9739.11,595,265
1889,41,Sale,2023-06-17,2857714.66,529,1107
1890,28,Sale,2024-03-27,10147019.57,486,2032
1891,2,Sale,2022-10-28,1362248.4,175,2374
1892,32,Lease,2023-06-26,8260.17,170,2982
1893,38,Lease,2024-06-12,9379.96,185,1409
1894,34,Lease,2023-12-22,9555.84,900,143
1895,19,Sale,2024-01-05,5353342.78,318,2398
1896,44,Lease,2024-05-09,6331.47,793,2397
1897,38,Sale,2023-02-02,10786194.2,509,55
1898,10,Sale,2023-11-26,19426257.11,973,2952
1899,48,Sale,2022-08-07,10727411.17,969,1145
1900,1,Lease,2023-09-27,7795.3,364,1052
1901,31,Lease,2023-02-01,4357.22,278,1691
1902,39,Sale,2023-04-30,15810545.24,276,982
1903,7,Lease,2023-10-20,9298.96,534,2632
1904,11,Lease,2024-07-06,2529.68,422,2438
1905,46,Sale,2023-09-18,10831393.3,438,145
1906,15,Sale,2022-12-15,4907509.0,174,2494
1907,48,Sale,2023-04-14,1019066.13,647,859
1908,25,Lease,2022-08-07,5612.21,88,69
1909,1,Lease,2023-10-14,7306.94,241,1243
1910,7,Sale,2023-11-25,14761134.0,247,1989
1911,46,Sale,2023-01-29,5111093.37,383,2594
1912,3,Sale,2024-06-28,4306155.81,238,2758
1913,40,Lease,2022-09-27,1900.63,79,1674
1914,20,Lease,2022-11-08,3820.84,624,341
1915,29,Lease,2023-08-17,5790.18,260,1451
1916,22,Sale,2023-08-26,10765379.95,470,1662
1917,21,Lease,2023-12-29,7527.56,411,2879
1918,40,Lease,2023-05-19,4264.74,588,2323
1919,7,Lease,2024-04-24,7833.68,242,366
1920,40,Sale,2024-01-25,2481642.96,50,771
1921,22,Lease,2023-07-24,961.19,169,558
1922,36,Lease,2023-09-08,7524.7,338,1637
1923,9,Lease,2023-07-25,1411.66,148,559
1924,49,Sale,2024-07-09,4637351.77,87,1904
1925,1,Sale,2023-04-24,12670587.98,209,2944
1926,46,Lease,2024-04-27,4092.38,30,2646
1927,32,Lease,2024-03-25,5388.94,354,1775
1928,26,Lease,2023-06-16,5779.32,802,254
1929,36,Sale,2023-05-18,8589610.42,818,2701
1930,32,Lease,2022-12-12,1813.41,840,2406
1931,7,Sale,2023-08-24,19591344.07,6,2868
1932,14,Sale,2023-05-06,19026058.06,664,1928
1933,17,Lease,2024-08-02,5392.56,721,2713
1934,31,Lease,2023-02-15,6552.2,86,2045
1935,50,Sale,2023-10-27,3856354.02,913,950
1936,17,Sale,2023-02-06,9729520.74,718,2550
1937,49,Sale,2024-03-12,2387025.69,203,843
1938,47,Sale,2023-03-27,8943912.82,627,1502
1939,7,Sale,2024-08-03,3130338.45,386,2401
1940,34,Sale,2023-11-03,2490531.53,528,2649
1941,31,Sale,2024-08-02,9823665.94,472,1726
1942,38,Sale,2023-09-28,12465017.86,108,1038
1943,15,Lease,2024-05-16,5405.12,351,2042
1944,17,Lease,2022-10-29,4628.19,481,2321
1945,43,Lease,2022-12-02,4226.26,103,1723
1946,34,Lease,2022-08-04,6369.96,592,2349
1947,19,Lease,2024-03-10,5117.62,898,462
1948,32,Lease,2023-11-02,3876.76,258,2328
1949,19,Lease,2024-01-18,4572.74,67,535
1950,8,Sale,2024-07-06,11761236.5,91,1562
1951,3,Lease,2023-08-06,4382.26,670,2853
1952,11,Lease,2024-01-08,7091.25,662,1103
1953,22,Lease,2024-04-24,6974.67,713,538
1954,3,Lease,2023-03-05,6542.59,936,439
1955,3,Sale,2022-12-08,18877337.16,771,468
1956,34,Lease,2023-03-21,3436.84,461,1027
1957,14,Lease,2023-10-11,5559.35,871,462
1958,1,Lease,2023-12-14,3163.28,450,1045
1959,29,Sale,2024-04-09,1687278.41,341,1630
1960,48,Sale,2023-02-01,13853211.9,846,89
1961,29,Lease,2023-05-19,8946.24,53,2498
1962,43,Lease,2023-02-04,8014.59,365,609
1963,18,Sale,2023-11-27,3946236.23,719,2655
1964,18,Sale,2023-07-15,1753486.63,474,1863
1965,49,Sale,2023-04-08,19309390.29,634,2710
1966,9,Lease,2024-03-18,2243.27,109,1275
1967,14,Sale,2024-07-29,7323751.25,866,2199
1968,8,Sale,2023-06-14,16017511.29,62,1976
1969,30,Sale,2023-11-19,10185879.29,18,1628
1970,27,Lease,2022-09-14,2377.69,984,699
1971,36,Sale,2022-12-25,11019696.26,692,379
1972,2,Lease,2024-01-27,9429.01,901,1440
1973,20,Lease,2023-07-19,9121.58,982,44
1974,17,Lease,2022-10-28,1038.3,390,1283
1975,14,Sale,2024-07-19,1589365.86,53,904
1976,5,Sale,2023-10-01,15760531.46,178,2963
1977,19,Lease,2022-11-10,7435.67,391,1749
1978,19,Sale,2023-03-12,16642150.13,60,1225
1979,23,Sale,2023-11-03,18349616.06,84,1950
1980,20,Lease,2023-12-19,6848.74,821,2746
1981,46,Sale,2022-08-06,7914566.19,259,2847
1982,10,Lease,2023-03-12,2939.52,386,1115
1983,44,Lease,2022-10-20,9701.88,166,1284
1984,42,Sale,2023-01-06,15230253.3,291,908
1985,24,Lease,2022-12-10,3039.34,812,1179
1986,41,Lease,2023-06-08,2168.33,212,965
1987,27,Sale,2023-02-08,16796966.5,814,80
1988,3,Lease,2023-08-06,3160.67,966,2372
1989,28,Sale,2024-02-29,6513718.59,678,675
1990,7,Lease,2022-09-27,3184.75,77,496
1991,25,Sale,2022-10-23,2528625.26,162,1142
1992,35,Lease,2023-07-02,9449.87,842,2061
1993,46,Lease,2024-07-10,7535.04,14,1962
1994,45,Lease,2022-12-02,2682.41,426,1853
1995,5,Lease,2023-03-26,814.2,980,1372
1996,44,Sale,2022-12-27,9048545.31,380,1772
1997,20,Lease,2022-10-02,2699.58,395,1546
1998,45,Lease,2024-07-03,5993.4,961,1482
1999,50,Sale,2023-01-13,7738892.1,720,1433
2000,7,Lease,2022-08-20,7558.29,434,2798
2001,5,Lease,2024-02-26,6429.14,581,445
2002,29,Sale,2023-12-30,16257949.23,11,96
2003,6,Lease,2024-04-27,7206.36,611,1436
2004,6,Lease,2023-05-08,7075.43,274,2463
2005,8,Lease,2024-02-14,9332.28,102,2526
2006,22,Lease,2022-08-12,4513.92,121,2702
2007,23,Sale,2023-06-03,5871215.76,32,1197
2008,43,Sale,2023-02-04,6897650.08,75,2452
2009,37,Sale,2023-05-02,4718918.29,982,1086
2010,33,Sale,2023-01-15,17228089.67,264,1296
2011,44,Sale,2023-02-04,7142770.22,822,1969
2012,26,Sale,2022-10-04,11785556.1,286,1804
2013,27,Sale,2023-03-08,16187249.35,525,1803
2014,9,Sale,2023-09-22,17886668.04,554,2262
2015,42,Lease,2023-03-27,4263.99,33,491
2016,14,Sale,2023-07-05,16615561.73,992,418
2017,46,Sale,2022-12-03,13478227.82,214,2717
2018,13,Sale,2024-05-26,18190247.7,314,2440
2019,37,Sale,2022-08-13,17955675.12,3,210
2020,19,Lease,2024-05-04,3508.06,499,2455
2021,46,Lease,2023-11-13,4542.62,619,1844
2022,30,Lease,2024-04-18,4090.41,312,994
2023,3,Lease,2024-07-06,8260.21,397,1242
2024,8,Lease,2022-08-08,7971.61,24,1264
2025,25,Sale,2022-09-01,16152192.37,964,1220
2026,37,Sale,2022-11-09,13304845.21,187,2778
2027,42,Lease,2024-03-08,4013.57,974,615
2028,24,Sale,2024-06-13,1602865.12,99,850
2029,31,Sale,2023-09-30,16700175.14,985,1941
2030,27,Lease,2023-08-23,2984.72,750,725
2031,2,Sale,2024-01-27,14675786.02,600,2906
2032,16,Sale,2023-11-18,9967658.72,468,112
2033,13,Sale,2023-01-01,15836063.53,43,1351
2034,16,Lease,2023-01-02,3387.61,773,106
2035,26,Lease,2024-02-21,9033.09,291,1794
2036,9,Sale,2024-04-05,11920144.57,504,2193
2037,36,Sale,2022-10-30,18280676.31,164,1954
2038,50,Sale,2024-01-15,8828606.61,90,2802
2039,15,Sale,2023-04-02,18793366.53,691,520
2040,8,Lease,2023-02-05,4118.15,701,2463
2041,29,Sale,2024-03-07,4597178.53,554,1642
2042,49,Lease,2022-11-25,5659.51,66,1136
2043,12,Lease,2023-01-19,9559.77,748,2054
2044,30,Lease,2023-07-28,5854.69,840,37
2045,48,Lease,2024-05-19,1008.48,28,1514
2046,5,Lease,2024-02-28,8031.44,728,946
2047,37,Sale,2023-05-08,1044141.46,797,2830
2048,39,Lease,2022-09-02,2849.46,81,72
2049,4,Sale,2023-02-12,15015751.83,822,332
2050,12,Sale,2024-05-14,11024003.66,955,1747
2051,20,Sale,2023-01-20,17385334.79,664,859
2052,7,Sale,2024-01-14,8819174.73,804,681
2053,33,Sale,2023-03-03,17787317.67,656,2679
2054,24,Lease,2023-10-05,1089.8,507,2911
2055,44,Lease,2022-09-01,9312.13,664,2386
2056,29,Lease,2024-07-08,2386.9,979,2264
2057,4,Lease,2023-08-19,1487.24,506,573
2058,25,Lease,2022-12-18,2194.38,703,495
2059,21,Lease,2024-05-23,9159.0,214,398
2060,17,Sale,2024-01-02,18453181.45,726,349
2061,50,Sale,2023-02-07,6515290.79,222,215
2062,27,Sale,2022-12-25,19295951.8,756,1229
2063,41,Lease,2024-02-20,6516.16,108,1145
2064,29,Lease,2022-12-05,8365.0,838,2841
2065,45,Lease,2022-11-24,2746.04,680,25
2066,49,Sale,2023-03-06,11900506.07,550,231
2067,26,Lease,2022-12-10,6366.53,772,2492
2068,50,Sale,2022-09-05,12549718.55,126,466
2069,22,Lease,2022-12-24,2662.65,948,336
2070,29,Lease,2022-08-17,4282.93,454,2033
2071,49,Sale,2022-10-06,5262267.37,618,1629
2072,18,Lease,2024-07-31,9884.66,871,1913
2073,4,Sale,2024-05-29,4619699.29,471,2069
2074,25,Lease,2023-10-01,8578.09,939,96
2075,17,Sale,2023-05-28,2178890.95,942,2437
2076,50,Sale,2024-01-06,15469753.0,484,1008
2077,25,Lease,2024-07-09,8385.95,518,668
2078,49,Sale,2024-06-13,7007877.83,685,2771
2079,19,Lease,2022-12-21,8572.88,805,1336
2080,29,Sale,2023-04-17,13021401.95,958,1904
2081,48,Lease,2022-09-27,1871.39,699,711
2082,35,Lease,2023-04-27,3774.68,439,2502
2083,25,Sale,2022-10-28,11980571.51,932,1334
2084,37,Sale,2024-03-29,3208951.52,232,598
2085,35,Sale,2022-10-25,9984437.74,724,1179
2086,41,Sale,2024-03-19,6074830.36,523,2542
2087,50,Sale,2024-03-27,11949411.94,385,958
2088,14,Lease,2024-01-05,8433.45,276,1801
2089,12,Lease,2022-12-05,4622.85,362,1428
2090,39,Lease,2024-04-19,7127.4,547,553
2091,44,Lease,2024-01-19,3016.88,967,2928
2092,11,Lease,2024-05-19,3268.21,943,1954
2093,48,Sale,2023-09-02,19384271.05,936,308
2094,15,Lease,2022-10-04,8742.36,719,2830
2095,36,Sale,2022-08-17,16062807.63,357,2552
2096,34,Sale,2022-11-02,19069155.07,324,2544
2097,9,Lease,2023-10-22,9888.16,151,2078
2098,21,Lease,2024-07-20,3576.88,762,1338
2099,11,Lease,2024-02-01,3947.19,971,1541
2100,45,Lease,2023-01-14,3040.63,100,2153
2101,20,Sale,2024-04-04,5279692.25,27,2372
2102,14,Sale,2024-06-04,15339319.85,731,1538
2103,24,Sale,2023-04-16,12348899.71,317,1227
2104,9,Sale,2023-01-31,2695746.59,218,2528
2105,22,Sale,2023-03-31,8399597.8,924,149
2106,48,Sale,2023-10-01,18977928.54,660,400
2107,37,Sale,2022-09-24,2180517.79,487,2919
2108,42,Lease,2022-08-15,9576.16,92,22
2109,10,Sale,2024-01-20,4595371.8,244,1339
2110,43,Lease,2024-01-10,8471.26,371,1617
2111,10,Lease,2022-12-05,9592.43,833,2172
2112,18,Lease,2024-05-24,3976.94,534,844
2113,37,Lease,2024-05-06,8146.97,356,1451
2114,24,Lease,2023-08-23,3424.74,122,2879
2115,46,Sale,2023-04-02,15329535.85,548,2279
2116,33,Sale,2024-02-19,19085259.66,458,537
2117,17,Sale,2022-12-13,6231900.74,545,1939
2118,47,Sale,2022-11-04,15578204.84,392,1533
2119,31,Sale,2022-08-08,3535840.31,707,2305
2120,34,Sale,2023-04-01,9668082.96,186,1626
2121,39,Lease,2024-06-01,5734.81,706,2443
2122,20,Sale,2022-09-07,7987608.2,701,985
2123,22,Lease,2024-01-23,2130.92,135,1782
2124,22,Sale,2023-08-04,6881594.15,595,880
2125,33,Lease,2024-06-02,5812.65,949,2894
2126,14,Sale,2024-04-20,5220017.21,902,597
2127,24,Lease,2024-01-13,6012.25,781,1124
2128,1,Sale,2023-01-30,15428516.75,780,317
2129,45,Lease,2022-09-21,3151.93,13,2699
2130,29,Sale,2022-11-24,5289509.06,200,590
2131,12,Lease,2024-07-20,6707.84,409,2138
2132,40,Lease,2023-09-03,1997.51,133,557
2133,17,Lease,2024-03-02,4793.45,330,727
2134,49,Lease,2023-02-22,2513.33,176,1648
2135,17,Sale,2024-05-23,1688702.34,294,2359
2136,5,Lease,2024-05-19,7174.61,245,2218
2137,29,Lease,2023-03-26,8580.95,546,1983
2138,32,Sale,2023-09-22,18436979.27,943,1525
2139,18,Lease,2023-02-23,4946.31,594,940
2140,48,Sale,2024-04-10,7079227.7,740,821
2141,14,Lease,2023-04-26,6938.6,815,2545
2142,39,Sale,2022-11-05,19818049.35,445,2405
2143,50,Lease,2024-06-07,5733.11,733,645
2144,3,Lease,2023-06-17,933.42,640,1662
2145,2,Sale,2023-08-19,3157504.37,718,2434
2146,16,Lease,2023-03-26,6203.5,298,267
2147,8,Lease,2022-11-02,9316.45,352,2227
2148,18,Sale,2024-04-20,1786423.94,824,1130
2149,2,Sale,2023-10-11,2920588.29,778,1728
2150,47,Sale,2024-03-31,10194467.23,421,2423
2151,1,Sale,2023-11-28,8252962.56,455,269
2152,42,Lease,2024-04-07,4869.19,319,483
2153,19,Sale,2023-08-28,12793457.95,447,2022
2154,24,Sale,2023-09-14,14747714.8,253,2058
2155,35,Lease,2023-10-12,7200.7,249,979
2156,5,Sale,2022-12-19,2255283.32,505,349
2157,48,Sale,2022-10-18,8452757.56,386,1452
2158,12,Sale,2022-10-29,11021060.98,247,210
2159,44,Sale,2023-06-28,1560092.15,381,626
2160,8,Lease,2022-08-16,7610.96,941,510
2161,32,Lease,2023-06-07,9908.52,93,1856
2162,32,Sale,2024-06-24,8737662.19,17,1164
2163,32,Lease,2023-05-01,5539.64,202,59
2164,32,Sale,2023-07-23,4942906.03,796,2913
2165,18,Sale,2023-05-26,13486212.39,499,2997
2166,26,Sale,2023-06-17,18882163.13,137,1582
2167,20,Lease,2023-10-30,6652.92,385,293
2168,13,Lease,2023-06-07,7569.32,373,1843
2169,44,Sale,2024-02-21,16414059.79,503,816
2170,50,Lease,2022-08-11,7922.4,601,948
2171,47,Lease,2022-11-13,4333.33,800,768
2172,34,Lease,2024-03-02,9588.81,804,110
2173,42,Lease,2023-10-18,6234.04,884,1478
2174,46,Lease,2022-12-15,5258.24,271,432
2175,19,Sale,2023-09-28,8597781.97,749,2514
2176,48,Lease,2023-06-01,6720.92,315,256
2177,22,Lease,2022-09-22,8932.92,916,301
2178,11,Sale,2023-08-07,12942963.67,182,2879
2179,49,Sale,2024-01-30,6144423.75,588,688
2180,49,Sale,2023-07-05,7254876.16,143,334
2181,34,Lease,2024-03-19,4193.85,583,1633
2182,12,Lease,2022-10-11,6130.57,621,536
2183,23,Lease,2024-02-26,8697.88,445,1036
2184,2,Sale,2023-11-12,6149833.2,694,721
2185,21,Sale,2022-10-29,11843807.44,375,28
2186,31,Lease,2023-09-25,6814.62,207,637
2187,47,Sale,2024-01-06,12953951.59,515,1011
2188,40,Lease,2024-07-22,5293.73,719,1893
2189,35,Lease,2023-07-27,6279.78,336,2304
2190,21,Lease,2022-11-11,6660.83,463,476
2191,7,Sale,2023-04-09,6067377.24,339,1591
2192,27,Sale,2022-09-03,1583645.94,920,1431
2193,21,Sale,2024-05-17,10924417.53,954,2275
2194,41,Sale,2022-12-21,7769327.8,588,401
2195,48,Lease,2023-07-19,7316.5,864,1430
2196,35,Sale,2023-03-21,18951797.28,469,2670
2197,2,Sale,2024-01-19,7154780.0,344,2716
2198,20,Sale,2023-10-29,10877701.68,169,2056
2199,31,Lease,2024-04-07,4253.01,5,709
2200,36,Lease,2024-07-18,8182.39,969,116
2201,5,Lease,2022-08-13,4331.95,838,2383
2202,9,Sale,2023-12-03,14222269.4,978,1650
2203,2,Sale,2023-10-23,3611875.73,190,1453
2204,17,Lease,2023-05-01,6764.05,237,1388
2205,37,Lease,2024-07-16,7970.36,335,2689
