trend_id,house_id,date_recorded,price,trend_description
1379,764,2023-07-21,319204.17,same than last year
1380,448,2023-07-21,949881.15,lower than 2 months ago by $12399.44 (1.29%)
1381,210,2023-07-21,937929.07,lower than 2 months ago by $10976.63 (1.16%)
1382,351,2023-07-22,927274.11,lower than a year ago by $18547.0 (1.96%)
1383,941,2023-07-22,253832.98,higher than last quarter by $9049.66 (3.7%)
1384,275,2023-07-22,559313.16,same than last month
1385,636,2023-07-22,221198.36,higher than 6 months ago by $42494.93 (23.78%)
1386,268,2023-07-22,213726.55,lower than a year ago by $43034.03 (16.76%)
1387,667,2023-07-22,356331.57,higher than 2 months ago by $10427.14 (3.01%)
1388,807,2023-07-22,728808.03,same than a year ago
1389,832,2023-07-22,333446.34,same than last month
1390,371,2023-07-22,729599.58,same than 6 months ago
1391,94,2023-07-23,472731.61,lower than 3 months ago by $5658.49 (1.18%)
1392,562,2023-07-23,306896.87,higher than a year ago by $47627.64 (18.37%)
1393,729,2023-07-23,698866.88,higher than 2 months ago by $47825.21 (7.35%)
1394,348,2023-07-23,457473.65,higher than last quarter by $31085.83 (7.29%)
1395,574,2023-07-23,262338.65,same than last quarter
1396,919,2023-07-23,248556.09,lower than 2 months ago by $32563.14 (11.58%)
1397,67,2023-07-23,277779.71,higher than a year ago by $30143.24 (12.17%)
1398,396,2023-07-23,992732.47,lower than 3 months ago by $47894.02 (4.6%)
1399,118,2023-07-23,293928.2,higher than last month by $31917.31 (12.18%)
1400,700,2023-07-23,594474.71,lower than 6 months ago by $13586.15 (2.23%)
1401,50,2023-07-24,122131.39,lower than last month by $28744.22 (19.05%)
1402,733,2023-07-24,987514.72,same than 3 months ago
1403,934,2023-07-24,627691.4,same than 3 months ago
1404,396,2023-07-24,884440.95,lower than last month by $44272.58 (4.77%)
1405,306,2023-07-24,296231.95,lower than 3 months ago by $26107.66 (8.1%)
1406,274,2023-07-24,120638.21,higher than 3 months ago by $18705.71 (18.35%)
1407,359,2023-07-24,430307.94,higher than a year ago by $5106.74 (1.2%)
1408,829,2023-07-24,696711.73,lower than last month by $17720.01 (2.48%)
1409,115,2023-07-24,808186.28,lower than 3 months ago by $28522.8 (3.41%)
1410,335,2023-07-25,349109.94,higher than 6 months ago by $35167.77 (11.2%)
1411,54,2023-07-25,217179.61,same than last quarter
1412,724,2023-07-25,516501.72,higher than 3 months ago by $32319.62 (6.68%)
1413,314,2023-07-25,830822.94,same than 3 months ago
1414,774,2023-07-25,676973.43,higher than last year by $39017.74 (6.12%)
1415,556,2023-07-25,645658.11,same than a year ago
1416,144,2023-07-25,469963.77,same than 2 months ago
1417,692,2023-07-25,725743.54,same than last quarter
1418,905,2023-07-25,816684.94,same than a year ago
1419,317,2023-07-25,530843.3,higher than a year ago by $12483.17 (2.41%)
1420,636,2023-07-26,808577.35,same than a year ago
1421,283,2023-07-26,980329.4,higher than 3 months ago by $42426.14 (4.52%)
1422,678,2023-07-26,603348.9,same than last month
1423,674,2023-07-26,496314.05,same than last quarter
1424,12,2023-07-26,147062.23,lower than a year ago by $29385.26 (16.65%)
1425,949,2023-07-26,841897.9,lower than last year by $12445.19 (1.46%)
1426,173,2023-07-26,480353.75,higher than last quarter by $30558.38 (6.79%)
1427,128,2023-07-26,782919.39,same than 2 months ago
1428,195,2023-07-26,430251.16,higher than last month by $36427.44 (9.25%)
1429,812,2023-07-26,526633.26,lower than 2 months ago by $33580.2 (5.99%)
1430,33,2023-07-27,241615.37,higher than 3 months ago by $8765.03 (3.76%)
1431,444,2023-07-27,780938.48,same than a year ago
1432,796,2023-07-27,815353.54,lower than 6 months ago by $38753.65 (4.54%)
1433,583,2023-07-27,574317.07,same than 3 months ago
1434,547,2023-07-27,271952.26,higher than a year ago by $37349.34 (15.92%)
1435,724,2023-07-27,455350.39,same than last quarter
1436,705,2023-07-27,450485.79,higher than last year by $23344.32 (5.47%)
1437,424,2023-07-27,517487.31,same than last year
1438,36,2023-07-27,148150.26,lower than 6 months ago by $27198.93 (15.51%)
1439,376,2023-07-28,358752.05,same than a year ago
1440,292,2023-07-28,475733.62,same than 2 months ago
1441,17,2023-07-28,968614.16,higher than last month by $37226.73 (4.0%)
1442,438,2023-07-28,935755.65,lower than 3 months ago by $7640.94 (0.81%)
1443,852,2023-07-28,221238.51,same than 2 months ago
1444,908,2023-07-28,263096.92,higher than a year ago by $36686.01 (16.2%)
1445,865,2023-07-28,465215.68,lower than last quarter by $36624.33 (7.3%)
1446,215,2023-07-28,468922.54,lower than 3 months ago by $9750.61 (2.04%)
1447,44,2023-07-28,373648.86,same than 6 months ago
1448,715,2023-07-28,696695.97,higher than last quarter by $26169.62 (3.9%)
1449,988,2023-07-29,329846.3,higher than 3 months ago by $25871.38 (8.51%)
1450,126,2023-07-29,521189.76,higher than a year ago by $33300.52 (6.83%)
1451,925,2023-07-29,698789.48,same than 6 months ago
1452,969,2023-07-29,399757.6,higher than 6 months ago by $22017.51 (5.83%)
1453,366,2023-07-29,471539.63,higher than 3 months ago by $31886.15 (7.25%)
1454,162,2023-07-29,867350.57,lower than 2 months ago by $22499.56 (2.53%)
1455,772,2023-07-29,762747.76,same than a year ago
1456,482,2023-07-29,899684.33,same than last year
1457,970,2023-07-29,948371.62,lower than 6 months ago by $30809.89 (3.15%)
1458,516,2023-07-29,937192.85,higher than 2 months ago by $43741.64 (4.9%)
1459,102,2023-07-30,221869.92,same than last month
1460,888,2023-07-30,693662.82,lower than a year ago by $46913.98 (6.33%)
1461,870,2023-07-30,805200.31,lower than last year by $13881.44 (1.69%)
1462,777,2023-07-30,533293.88,same than 6 months ago
1463,878,2023-07-30,975228.04,same than 3 months ago
1464,271,2023-07-30,918368.17,same than a year ago
1465,396,2023-07-30,728120.36,higher than last month by $31119.99 (4.46%)
1466,189,2023-07-30,408643.48,lower than last quarter by $24463.87 (5.65%)
1467,742,2023-07-30,345952.7,higher than a year ago by $36657.48 (11.85%)
1468,837,2023-07-31,346018.48,lower than last month by $35101.49 (9.21%)
1469,821,2023-07-31,809293.12,higher than last year by $35304.16 (4.56%)
1470,176,2023-07-31,922957.43,higher than 3 months ago by $49364.36 (5.65%)
1471,353,2023-07-31,935532.8,higher than last quarter by $36276.53 (4.03%)
1472,710,2023-07-31,345512.4,lower than last month by $30977.85 (8.23%)
1473,246,2023-07-31,249240.89,same than 2 months ago
1474,650,2023-07-31,605197.34,same than 6 months ago
1475,816,2023-07-31,725994.29,lower than last year by $27060.1 (3.59%)
1476,329,2023-07-31,293676.17,lower than last quarter by $17207.16 (5.53%)
1477,351,2023-07-31,711461.19,higher than 6 months ago by $47286.76 (7.12%)
1478,541,2023-08-01,698628.58,higher than 3 months ago by $27287.53 (4.06%)
1479,813,2023-08-01,436354.89,same than 3 months ago
1480,89,2023-08-01,648155.45,higher than 2 months ago by $29072.98 (4.7%)
1481,285,2023-08-01,553928.51,higher than 2 months ago by $47137.42 (9.3%)
1482,296,2023-08-01,358849.5,higher than 6 months ago by $18414.94 (5.41%)
1483,108,2023-08-01,238492.9,higher than 2 months ago by $32269.68 (15.65%)
1484,356,2023-08-01,849515.25,same than 3 months ago
1485,121,2023-08-01,959540.58,lower than 2 months ago by $39004.82 (3.91%)
1486,78,2023-08-01,907338.65,lower than 2 months ago by $28113.26 (3.01%)
1487,190,2023-08-01,245181.59,lower than 2 months ago by $35905.76 (12.77%)
1488,947,2023-08-02,545200.62,lower than a year ago by $35935.02 (6.18%)
1489,823,2023-08-02,542740.82,lower than 6 months ago by $29574.69 (5.17%)
1490,243,2023-08-02,816884.22,same than 6 months ago
1491,641,2023-08-02,241070.57,same than 3 months ago
1492,247,2023-08-02,926471.86,higher than a year ago by $26551.74 (2.95%)
1493,688,2023-08-02,861769.87,same than 2 months ago
1494,789,2023-08-02,844876.22,lower than a year ago by $9345.21 (1.09%)
1495,456,2023-08-02,427130.07,higher than 6 months ago by $32118.68 (8.13%)
1496,972,2023-08-02,478644.52,same than 3 months ago
1497,663,2023-08-03,686612.05,same than 2 months ago
1498,296,2023-08-03,699240.1,higher than last quarter by $24025.92 (3.56%)
1499,819,2023-08-03,998156.16,higher than last month by $16129.04 (1.64%)
1500,159,2023-08-03,873672.44,lower than last month by $9122.17 (1.03%)
1501,43,2023-08-03,561050.71,lower than 2 months ago by $35507.88 (5.95%)
1502,656,2023-08-03,266280.39,lower than last quarter by $29646.68 (10.02%)
1503,51,2023-08-03,290834.79,same than 3 months ago
1504,572,2023-08-03,728549.56,higher than 3 months ago by $19715.85 (2.78%)
1505,915,2023-08-03,311294.28,same than last month
1506,417,2023-08-03,809001.78,same than last month
1507,142,2023-08-04,267894.54,higher than 2 months ago by $36872.22 (15.96%)
1508,368,2023-08-04,966625.7,lower than last year by $16620.36 (1.69%)
1509,485,2023-08-04,505592.59,higher than a year ago by $42244.92 (9.12%)
1510,748,2023-08-04,521005.42,higher than 6 months ago by $32389.35 (6.63%)
1511,999,2023-08-04,167862.14,higher than 3 months ago by $29157.09 (21.02%)
1512,460,2023-08-04,199959.53,same than 3 months ago
1513,895,2023-08-04,489713.58,lower than 2 months ago by $24423.94 (4.75%)
1514,185,2023-08-04,349630.62,higher than 2 months ago by $8938.51 (2.62%)
1515,834,2023-08-04,738773.57,lower than last month by $44899.79 (5.73%)
1516,929,2023-08-04,356763.17,higher than a year ago by $23335.99 (7.0%)
1517,332,2023-08-05,333616.07,higher than last quarter by $16562.68 (5.22%)
1518,697,2023-08-05,428163.11,higher than 2 months ago by $48326.25 (12.72%)
1519,931,2023-08-05,488889.86,same than last year
1520,27,2023-08-05,579441.29,higher than 6 months ago by $39063.67 (7.23%)
1521,593,2023-08-05,717819.53,lower than 6 months ago by $31580.92 (4.21%)
1522,867,2023-08-05,494565.08,higher than 2 months ago by $22877.1 (4.85%)
1523,664,2023-08-05,759122.73,lower than 6 months ago by $36498.68 (4.59%)
1524,251,2023-08-05,960490.8,higher than 2 months ago by $16594.86 (1.76%)
1525,861,2023-08-05,917529.3,lower than 6 months ago by $13489.36 (1.45%)
1526,336,2023-08-06,451221.73,higher than a year ago by $38872.34 (9.43%)
1527,913,2023-08-06,232568.86,lower than last month by $24364.1 (9.48%)
1528,954,2023-08-06,120843.75,higher than 3 months ago by $49025.82 (68.26%)
1529,746,2023-08-06,523272.55,lower than last year by $34143.0 (6.13%)
1530,474,2023-08-06,146320.68,lower than a year ago by $24949.57 (14.57%)
1531,492,2023-08-06,833349.74,lower than a year ago by $15501.54 (1.83%)
1532,964,2023-08-06,958487.23,lower than 3 months ago by $29468.22 (2.98%)
1533,760,2023-08-06,216556.61,lower than last month by $45853.13 (17.47%)
1534,569,2023-08-06,113547.87,lower than 2 months ago by $9832.74 (7.97%)
1535,763,2023-08-06,207406.72,same than last quarter
1536,701,2023-08-07,374136.01,same than 6 months ago
1537,386,2023-08-07,669405.55,higher than a year ago by $41445.29 (6.6%)
1538,151,2023-08-07,828145.65,same than 6 months ago
1539,977,2023-08-07,742195.55,same than last quarter
1540,618,2023-08-07,576683.1,lower than last year by $13344.15 (2.26%)
1541,100,2023-08-07,474459.17,same than last month
1542,688,2023-08-07,865516.44,same than a year ago
1543,289,2023-08-07,203774.62,same than last month
1544,592,2023-08-07,428673.83,higher than 6 months ago by $9474.42 (2.26%)
1545,741,2023-08-07,136091.9,higher than 2 months ago by $46822.62 (52.45%)
1546,655,2023-08-08,620454.3,same than last quarter
1547,80,2023-08-08,688666.24,higher than 6 months ago by $22936.67 (3.45%)
1548,471,2023-08-08,352566.79,same than last quarter
1549,62,2023-08-08,264533.45,same than 2 months ago
1550,256,2023-08-08,465008.42,higher than last quarter by $34013.78 (7.89%)
1551,658,2023-08-08,663821.5,higher than 2 months ago by $48308.89 (7.85%)
1552,376,2023-08-08,299562.61,higher than last year by $13882.58 (4.86%)
1553,682,2023-08-08,802834.11,same than last year
1554,602,2023-08-08,473151.44,same than last month
1555,992,2023-08-09,577254.88,same than a year ago
1556,60,2023-08-09,333410.5,higher than a year ago by $41620.99 (14.26%)
1557,973,2023-08-09,398960.87,same than 3 months ago
1558,816,2023-08-09,246977.19,same than last year
1559,110,2023-08-09,759653.49,higher than 6 months ago by $30343.71 (4.16%)
1560,55,2023-08-09,512108.86,same than 6 months ago
1561,508,2023-08-09,121188.0,same than last month
1562,92,2023-08-09,419715.42,lower than last quarter by $25527.06 (5.73%)
1563,847,2023-08-09,934400.8,lower than 2 months ago by $23906.13 (2.49%)
1564,883,2023-08-09,374495.67,lower than last month by $35690.93 (8.7%)
1565,954,2023-08-10,347812.02,same than last year
1566,617,2023-08-10,561342.71,same than last year
1567,15,2023-08-10,930317.49,same than last month
1568,964,2023-08-10,791449.89,higher than last month by $24052.86 (3.13%)
1569,753,2023-08-10,620245.2,same than 2 months ago
1570,280,2023-08-10,682952.59,same than last month
1571,127,2023-08-10,989069.67,same than last month
1572,716,2023-08-10,689574.14,lower than 6 months ago by $43158.62 (5.89%)
1573,850,2023-08-10,161409.69,higher than a year ago by $45276.88 (38.99%)
1574,700,2023-08-10,969442.99,same than last year
1575,125,2023-08-11,389183.38,lower than 2 months ago by $17516.16 (4.31%)
1576,84,2023-08-11,846753.18,same than last month
1577,381,2023-08-11,909672.64,same than 3 months ago
1578,188,2023-08-11,446218.78,lower than last year by $28752.5 (6.05%)
1579,591,2023-08-11,911896.21,higher than 2 months ago by $43369.92 (4.99%)
1580,290,2023-08-11,840409.28,same than last month
1581,206,2023-08-11,558250.61,higher than a year ago by $22515.13 (4.2%)
1582,19,2023-08-11,962954.53,higher than 2 months ago by $48784.29 (5.34%)
1583,127,2023-08-11,234127.82,higher than last quarter by $23957.66 (11.4%)
1584,1,2023-08-12,980430.58,lower than 3 months ago by $8492.41 (0.86%)
1585,378,2023-08-12,121772.32,same than last month
1586,38,2023-08-12,709808.58,higher than 2 months ago by $22132.4 (3.22%)
1587,145,2023-08-12,473683.02,same than 2 months ago
1588,762,2023-08-12,412001.27,higher than last year by $40100.3 (10.78%)
1589,704,2023-08-12,932844.72,higher than 3 months ago by $37525.01 (4.19%)
1590,392,2023-08-12,252991.63,higher than 2 months ago by $44341.27 (21.25%)
1591,887,2023-08-12,233239.39,lower than last quarter by $11074.56 (4.53%)
1592,641,2023-08-12,146610.04,higher than 2 months ago by $6733.82 (4.81%)
1593,529,2023-08-12,961168.88,higher than a year ago by $45114.96 (4.92%)
1594,539,2023-08-13,581093.72,lower than 6 months ago by $13648.65 (2.29%)
1595,185,2023-08-13,277518.39,higher than last month by $8325.6 (3.09%)
1596,614,2023-08-13,952217.09,lower than last month by $17778.73 (1.83%)
1597,682,2023-08-13,583262.74,same than last quarter
1598,814,2023-08-13,949766.99,same than 3 months ago
1599,207,2023-08-13,269622.4,lower than a year ago by $10049.2 (3.59%)
1600,850,2023-08-13,410087.79,higher than 3 months ago by $8976.57 (2.24%)
1601,308,2023-08-13,311207.16,same than 2 months ago
1602,474,2023-08-13,331302.34,higher than last year by $6969.12 (2.15%)
1603,552,2023-08-14,186642.18,same than 2 months ago
1604,6,2023-08-14,561711.99,same than 3 months ago
1605,591,2023-08-14,461798.29,higher than last month by $12437.18 (2.77%)
1606,843,2023-08-14,804904.66,higher than last year by $23380.21 (2.99%)
1607,464,2023-08-14,125999.1,lower than last quarter by $35114.46 (21.79%)
1608,505,2023-08-14,856833.74,lower than 6 months ago by $30307.97 (3.42%)
1609,920,2023-08-14,932806.69,higher than 6 months ago by $25109.2 (2.77%)
1610,625,2023-08-14,493632.04,same than last quarter
1611,820,2023-08-14,904423.58,same than last year
1612,237,2023-08-14,924519.83,same than a year ago
1613,423,2023-08-15,429606.11,same than 3 months ago
1614,51,2023-08-15,113201.22,higher than 2 months ago by $43351.55 (62.06%)
1615,242,2023-08-15,713860.46,same than last month
1616,391,2023-08-15,145945.5,higher than last quarter by $49101.92 (50.7%)
1617,734,2023-08-15,746504.69,higher than 2 months ago by $10060.35 (1.37%)
1618,335,2023-08-15,572425.21,same than 2 months ago
1619,924,2023-08-15,223973.94,same than 2 months ago
1620,490,2023-08-15,421012.2,higher than last month by $14162.1 (3.48%)
1621,253,2023-08-15,784687.8,same than last month
1622,872,2023-08-15,817645.6,higher than a year ago by $35737.86 (4.57%)
1623,25,2023-08-16,191616.27,lower than 3 months ago by $31337.38 (14.06%)
1624,11,2023-08-16,523809.47,same than 3 months ago
1625,622,2023-08-16,349781.33,higher than last year by $46897.01 (15.48%)
1626,908,2023-08-16,675074.99,same than last quarter
1627,121,2023-08-16,609912.97,higher than 6 months ago by $36052.59 (6.28%)
1628,575,2023-08-16,614108.34,same than 3 months ago
1629,815,2023-08-16,930917.85,lower than last quarter by $44834.51 (4.59%)
1630,696,2023-08-16,733920.2,lower than 3 months ago by $17700.99 (2.36%)
1631,587,2023-08-16,475731.18,same than a year ago
1632,566,2023-08-17,193096.84,higher than last year by $16100.48 (9.1%)
1633,588,2023-08-17,562574.35,higher than last quarter by $40642.13 (7.79%)
1634,98,2023-08-17,884818.29,lower than a year ago by $37356.03 (4.05%)
1635,629,2023-08-17,975098.47,same than 3 months ago
1636,410,2023-08-17,418785.52,higher than a year ago by $10426.31 (2.55%)
1637,30,2023-08-17,252719.27,higher than last quarter by $43951.25 (21.05%)
1638,94,2023-08-17,909493.04,lower than last quarter by $43375.37 (4.55%)
1639,988,2023-08-17,330035.57,higher than last year by $38169.11 (13.08%)
